,date,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
66849,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,80,3,14.2,25,1,151
66850,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,80,3,14.3,24,1,151
66851,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,86,3,14.4,29,1,151
66852,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,90,3,14.5,32,1,151
66853,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,91,3,14.6,31,1,151
66854,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,92,3,15.1,32,0,151
66855,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,98,3,15.2,37,0,151
66856,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,98,4,15.3,37,1,151
66857,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,100,4,15.4,39,1,151
66858,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,101,4,15.5,40,1,151
66859,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,101,4,15.6,39,1,151
66860,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,102,4,16.1,40,1,151
66861,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,106,4,16.2,43,1,151
66862,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,107,4,16.3,43,1,151
66863,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,108,4,16.4,43,1,151
66864,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,108,4,16.5,43,1,151
66865,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,108,4,16.6,42,1,151
66866,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,114,4,17.1,47,1,151
66867,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,115,4,17.2,48,1,151
66868,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,115,4,17.3,48,1,151
66869,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,121,4,17.4,53,1,151
66870,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,127,4,17.5,59,1,151
66871,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,131,4,17.6,62,1,151
66872,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,132,4,18.1,62,1,151
66873,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,133,4,18.2,59,1,151
66874,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,134,4,18.3,59,1,151
66875,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,135,4,18.4,60,1,151
66876,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,137,4,18.5,62,1,151
66877,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,138,4,18.6,62,1,151
66878,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,139,4,19.1,63,1,151
66879,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,140,4,19.2,60,1,151
66880,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,146,4,19.3,66,1,151
66881,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,147,4,19.3,61,1,151
66882,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,148,4,19.4,58,1,151
66883,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,149,4,19.5,58,1,151
66884,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,151,4,19.6,59,1,151
66885,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,1,0,0.1,1,0,146
66886,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,2,0,0.2,2,0,146
66887,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,3,0,0.3,3,0,146
66888,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,3,0,0.4,3,0,146
66889,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,5,0,0.5,5,0,146
66890,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,6,0,0.6,6,0,146
66891,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,6,0,1.1,6,0,146
66892,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,7,0,1.2,7,0,146
66893,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,7,0,1.3,7,0,146
66894,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,9,0,1.4,9,0,146
66895,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,9,0,1.5,9,0,146
66896,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,9,0,1.6,9,0,146
66897,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,9,0,2.1,9,0,146
66898,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,10,0,2.2,10,0,146
66899,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,11,0,2.3,11,0,146
66900,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,11,0,2.4,11,0,146
66901,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,11,0,2.5,11,0,146
66902,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,11,0,2.6,11,0,146
66903,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,12,0,3.1,12,0,146
66904,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,16,0,3.2,16,0,146
66905,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,17,0,3.3,17,0,146
66906,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,21,0,3.4,21,0,146
66907,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,25,0,3.5,25,0,146
66908,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,26,0,3.6,26,0,146
66909,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,30,0,4.1,30,0,146
66910,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,34,0,4.2,34,0,146
66911,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,40,0,4.3,40,0,146
66912,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,40,0,4.4,40,0,146
66913,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,41,0,4.4,41,0,146
66914,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,42,0,4.5,42,0,146
66915,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,43,0,4.6,42,0,146
66916,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,44,0,5.1,42,0,146
66917,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,45,0,5.2,42,0,146
66918,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,49,0,5.3,46,0,146
66919,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,50,0,5.4,45,0,146
66920,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,51,0,5.5,45,0,146
66921,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,51,0,5.6,45,0,146
66922,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,52,0,6.1,45,0,146
66923,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,52,0,6.2,45,0,146
66924,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,52,0,6.3,43,0,146
66925,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,53,0,6.4,44,0,146
66926,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,54,0,6.5,45,0,146
66927,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,54,0,6.6,45,0,146
66928,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,56,0,7.1,46,0,146
66929,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,56,0,7.2,45,0,146
66930,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,60,0,7.3,49,0,146
66931,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,60,0,7.4,49,0,146
66932,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,60,0,7.5,49,0,146
66933,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,61,0,7.6,49,0,146
66934,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,61,0,8.1,45,0,146
66935,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,62,0,8.2,45,0,146
66936,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,63,0,8.3,42,0,146
66937,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,67,0,8.4,42,0,146
66938,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,67,1,8.5,41,1,146
66939,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,68,1,8.6,38,1,146
66940,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,69,1,9.0,35,1,146
66941,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,70,1,9.1,30,1,146
66942,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,74,1,9.2,34,1,146
66943,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,76,1,9.3,35,1,146
66944,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,80,1,9.4,38,1,146
66945,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,80,1,9.5,37,1,146
66946,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,80,1,9.6,36,1,146
66947,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,80,1,10.1,35,1,146
66948,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,81,1,10.2,32,1,146
66949,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,82,1,10.3,32,1,146
66950,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,86,1,10.4,35,1,146
66951,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,87,1,10.5,36,1,146
66952,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,88,1,10.6,36,1,146
66953,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,89,1,11.1,37,1,146
66954,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,90,1,11.1,38,1,146
66955,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,91,1,11.2,38,1,146
66956,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,93,1,11.3,39,1,146
66957,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,93,1,11.4,39,1,146
66958,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,94,1,11.5,38,1,146
66959,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,94,1,11.6,38,1,146
66960,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,95,1,12.1,35,1,146
66961,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,96,1,12.2,36,1,146
66962,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,97,1,12.3,37,1,146
66963,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,97,1,12.4,36,1,146
66964,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,98,1,12.5,37,1,146
66965,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,98,2,12.6,36,2,146
66966,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,99,2,13.1,36,2,146
66967,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,100,2,13.2,33,2,146
66968,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,101,2,13.3,34,1,146
66969,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,105,2,13.4,37,1,146
66970,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,106,2,13.5,37,1,146
66971,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,106,2,13.6,36,1,146
66972,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,107,2,14.1,33,1,146
66973,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,113,2,14.2,37,1,146
66974,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,113,2,14.3,33,1,146
66975,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,113,2,14.4,33,1,146
66976,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,113,2,14.5,33,1,146
66977,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,113,3,14.6,33,2,146
66978,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,114,3,15.1,33,2,146
66979,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,114,4,15.2,32,3,146
66980,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,115,4,15.3,29,3,146
66981,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,116,4,15.4,29,3,146
66982,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,117,4,15.5,29,3,146
66983,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,118,4,15.6,29,3,146
66984,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,119,4,16.1,29,3,146
66985,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,119,4,16.2,28,3,146
66986,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,120,4,16.3,27,3,146
66987,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,121,4,16.4,28,3,146
66988,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,122,4,16.5,28,3,146
66989,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,126,4,16.6,32,3,146
66990,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,127,4,17.1,32,3,146
66991,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,128,4,17.2,32,3,146
66992,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,133,4,17.2,36,3,146
66993,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,134,4,17.3,37,3,146
66994,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,135,4,17.4,37,3,146
66995,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,135,5,17.5,37,3,146
66996,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,136,5,17.6,37,3,146
66997,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,136,5,18.1,36,3,146
66998,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,137,5,18.2,36,3,146
66999,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,137,6,18.3,32,4,146
67000,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,137,6,18.4,31,4,146
67001,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,138,6,18.5,32,4,146
67002,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,138,7,18.6,31,5,146
67003,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,142,7,19.1,29,5,146
67004,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,142,7,19.2,29,5,146
67005,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,143,7,19.3,30,5,146
67006,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,143,7,19.4,30,5,146
67007,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,143,8,19.5,30,5,146
67008,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,145,8,19.5,31,5,146
67009,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,146,8,19.6,32,4,146
67010,2016-05-13,Mumbai Indians,Kings XI Punjab,4,0,0.1,4,0,124
67011,2016-05-13,Mumbai Indians,Kings XI Punjab,4,0,0.2,4,0,124
67012,2016-05-13,Mumbai Indians,Kings XI Punjab,4,0,0.3,4,0,124
67013,2016-05-13,Mumbai Indians,Kings XI Punjab,4,0,0.4,4,0,124
67014,2016-05-13,Mumbai Indians,Kings XI Punjab,5,0,0.5,5,0,124
67015,2016-05-13,Mumbai Indians,Kings XI Punjab,5,0,0.6,5,0,124
67016,2016-05-13,Mumbai Indians,Kings XI Punjab,5,0,1.1,5,0,124
67017,2016-05-13,Mumbai Indians,Kings XI Punjab,5,0,1.2,5,0,124
67018,2016-05-13,Mumbai Indians,Kings XI Punjab,6,0,1.3,6,0,124
67019,2016-05-13,Mumbai Indians,Kings XI Punjab,7,0,1.3,7,0,124
67020,2016-05-13,Mumbai Indians,Kings XI Punjab,7,0,1.4,7,0,124
67021,2016-05-13,Mumbai Indians,Kings XI Punjab,7,0,1.5,7,0,124
67022,2016-05-13,Mumbai Indians,Kings XI Punjab,7,1,1.6,7,1,124
67023,2016-05-13,Mumbai Indians,Kings XI Punjab,7,1,2.1,7,1,124
67024,2016-05-13,Mumbai Indians,Kings XI Punjab,8,1,2.2,8,1,124
67025,2016-05-13,Mumbai Indians,Kings XI Punjab,8,1,2.3,8,1,124
67026,2016-05-13,Mumbai Indians,Kings XI Punjab,8,1,2.4,8,1,124
67027,2016-05-13,Mumbai Indians,Kings XI Punjab,8,2,2.5,8,2,124
67028,2016-05-13,Mumbai Indians,Kings XI Punjab,8,2,2.6,8,2,124
67029,2016-05-13,Mumbai Indians,Kings XI Punjab,9,2,3.1,9,2,124
67030,2016-05-13,Mumbai Indians,Kings XI Punjab,10,2,3.2,10,2,124
67031,2016-05-13,Mumbai Indians,Kings XI Punjab,11,2,3.3,11,2,124
67032,2016-05-13,Mumbai Indians,Kings XI Punjab,12,2,3.4,12,2,124
67033,2016-05-13,Mumbai Indians,Kings XI Punjab,12,2,3.5,12,2,124
67034,2016-05-13,Mumbai Indians,Kings XI Punjab,12,2,3.6,12,2,124
67035,2016-05-13,Mumbai Indians,Kings XI Punjab,12,2,4.1,12,2,124
67036,2016-05-13,Mumbai Indians,Kings XI Punjab,12,2,4.2,12,2,124
67037,2016-05-13,Mumbai Indians,Kings XI Punjab,12,2,4.3,12,2,124
67038,2016-05-13,Mumbai Indians,Kings XI Punjab,13,2,4.4,13,2,124
67039,2016-05-13,Mumbai Indians,Kings XI Punjab,14,2,4.5,14,2,124
67040,2016-05-13,Mumbai Indians,Kings XI Punjab,14,2,4.6,10,2,124
67041,2016-05-13,Mumbai Indians,Kings XI Punjab,14,2,5.1,10,2,124
67042,2016-05-13,Mumbai Indians,Kings XI Punjab,15,2,5.2,11,2,124
67043,2016-05-13,Mumbai Indians,Kings XI Punjab,15,2,5.3,11,2,124
67044,2016-05-13,Mumbai Indians,Kings XI Punjab,15,2,5.4,10,2,124
67045,2016-05-13,Mumbai Indians,Kings XI Punjab,21,2,5.5,16,2,124
67046,2016-05-13,Mumbai Indians,Kings XI Punjab,21,2,5.6,16,2,124
67047,2016-05-13,Mumbai Indians,Kings XI Punjab,22,2,6.1,17,2,124
67048,2016-05-13,Mumbai Indians,Kings XI Punjab,23,2,6.2,17,2,124
67049,2016-05-13,Mumbai Indians,Kings XI Punjab,23,2,6.3,16,2,124
67050,2016-05-13,Mumbai Indians,Kings XI Punjab,24,2,6.4,17,2,124
67051,2016-05-13,Mumbai Indians,Kings XI Punjab,26,2,6.5,19,2,124
67052,2016-05-13,Mumbai Indians,Kings XI Punjab,26,2,6.6,19,1,124
67053,2016-05-13,Mumbai Indians,Kings XI Punjab,27,2,7.1,20,1,124
67054,2016-05-13,Mumbai Indians,Kings XI Punjab,28,2,7.1,20,1,124
67055,2016-05-13,Mumbai Indians,Kings XI Punjab,28,2,7.2,20,1,124
67056,2016-05-13,Mumbai Indians,Kings XI Punjab,28,2,7.3,20,1,124
67057,2016-05-13,Mumbai Indians,Kings XI Punjab,28,2,7.4,20,0,124
67058,2016-05-13,Mumbai Indians,Kings XI Punjab,28,2,7.5,20,0,124
67059,2016-05-13,Mumbai Indians,Kings XI Punjab,34,2,7.6,25,0,124
67060,2016-05-13,Mumbai Indians,Kings XI Punjab,35,2,8.1,25,0,124
67061,2016-05-13,Mumbai Indians,Kings XI Punjab,35,2,8.2,24,0,124
67062,2016-05-13,Mumbai Indians,Kings XI Punjab,36,2,8.3,24,0,124
67063,2016-05-13,Mumbai Indians,Kings XI Punjab,36,2,8.4,24,0,124
67064,2016-05-13,Mumbai Indians,Kings XI Punjab,36,3,8.5,24,1,124
67065,2016-05-13,Mumbai Indians,Kings XI Punjab,37,3,8.6,25,1,124
67066,2016-05-13,Mumbai Indians,Kings XI Punjab,38,3,9.1,26,1,124
67067,2016-05-13,Mumbai Indians,Kings XI Punjab,44,3,9.2,32,1,124
67068,2016-05-13,Mumbai Indians,Kings XI Punjab,44,3,9.3,31,1,124
67069,2016-05-13,Mumbai Indians,Kings XI Punjab,45,3,9.4,31,1,124
67070,2016-05-13,Mumbai Indians,Kings XI Punjab,45,3,9.5,31,1,124
67071,2016-05-13,Mumbai Indians,Kings XI Punjab,45,3,9.6,31,1,124
67072,2016-05-13,Mumbai Indians,Kings XI Punjab,45,3,10.1,30,1,124
67073,2016-05-13,Mumbai Indians,Kings XI Punjab,46,3,10.2,31,1,124
67074,2016-05-13,Mumbai Indians,Kings XI Punjab,47,3,10.3,32,1,124
67075,2016-05-13,Mumbai Indians,Kings XI Punjab,47,4,10.4,26,2,124
67076,2016-05-13,Mumbai Indians,Kings XI Punjab,47,4,10.5,26,2,124
67077,2016-05-13,Mumbai Indians,Kings XI Punjab,47,4,10.6,25,2,124
67078,2016-05-13,Mumbai Indians,Kings XI Punjab,48,4,11.1,25,2,124
67079,2016-05-13,Mumbai Indians,Kings XI Punjab,48,4,11.2,25,2,124
67080,2016-05-13,Mumbai Indians,Kings XI Punjab,48,4,11.3,24,2,124
67081,2016-05-13,Mumbai Indians,Kings XI Punjab,49,4,11.4,23,2,124
67082,2016-05-13,Mumbai Indians,Kings XI Punjab,49,4,11.5,23,2,124
67083,2016-05-13,Mumbai Indians,Kings XI Punjab,53,4,11.6,26,2,124
67084,2016-05-13,Mumbai Indians,Kings XI Punjab,53,4,12.1,25,2,124
67085,2016-05-13,Mumbai Indians,Kings XI Punjab,53,4,12.2,25,2,124
67086,2016-05-13,Mumbai Indians,Kings XI Punjab,53,4,12.3,25,2,124
67087,2016-05-13,Mumbai Indians,Kings XI Punjab,54,4,12.4,26,2,124
67088,2016-05-13,Mumbai Indians,Kings XI Punjab,55,4,12.5,27,2,124
67089,2016-05-13,Mumbai Indians,Kings XI Punjab,56,4,12.6,22,2,124
67090,2016-05-13,Mumbai Indians,Kings XI Punjab,60,4,13.1,25,2,124
67091,2016-05-13,Mumbai Indians,Kings XI Punjab,61,4,13.2,26,2,124
67092,2016-05-13,Mumbai Indians,Kings XI Punjab,61,5,13.3,25,3,124
67093,2016-05-13,Mumbai Indians,Kings XI Punjab,61,5,13.4,25,3,124
67094,2016-05-13,Mumbai Indians,Kings XI Punjab,62,5,13.5,26,2,124
67095,2016-05-13,Mumbai Indians,Kings XI Punjab,63,5,13.6,26,2,124
67096,2016-05-13,Mumbai Indians,Kings XI Punjab,64,5,14.1,26,2,124
67097,2016-05-13,Mumbai Indians,Kings XI Punjab,70,5,14.2,26,2,124
67098,2016-05-13,Mumbai Indians,Kings XI Punjab,71,5,14.3,27,2,124
67099,2016-05-13,Mumbai Indians,Kings XI Punjab,71,5,14.4,26,2,124
67100,2016-05-13,Mumbai Indians,Kings XI Punjab,74,5,14.5,29,2,124
67101,2016-05-13,Mumbai Indians,Kings XI Punjab,80,5,14.6,35,2,124
67102,2016-05-13,Mumbai Indians,Kings XI Punjab,86,5,15.1,41,2,124
67103,2016-05-13,Mumbai Indians,Kings XI Punjab,87,5,15.2,41,2,124
67104,2016-05-13,Mumbai Indians,Kings XI Punjab,90,5,15.3,43,2,124
67105,2016-05-13,Mumbai Indians,Kings XI Punjab,90,5,15.4,43,1,124
67106,2016-05-13,Mumbai Indians,Kings XI Punjab,91,5,15.5,44,1,124
67107,2016-05-13,Mumbai Indians,Kings XI Punjab,97,5,15.6,50,1,124
67108,2016-05-13,Mumbai Indians,Kings XI Punjab,97,5,16.1,49,1,124
67109,2016-05-13,Mumbai Indians,Kings XI Punjab,101,5,16.2,53,1,124
67110,2016-05-13,Mumbai Indians,Kings XI Punjab,103,5,16.3,55,1,124
67111,2016-05-13,Mumbai Indians,Kings XI Punjab,103,6,16.4,54,2,124
67112,2016-05-13,Mumbai Indians,Kings XI Punjab,103,7,16.5,54,3,124
67113,2016-05-13,Mumbai Indians,Kings XI Punjab,104,7,16.6,51,3,124
67114,2016-05-13,Mumbai Indians,Kings XI Punjab,104,7,17.1,51,3,124
67115,2016-05-13,Mumbai Indians,Kings XI Punjab,104,8,17.2,51,4,124
67116,2016-05-13,Mumbai Indians,Kings XI Punjab,108,8,17.3,55,4,124
67117,2016-05-13,Mumbai Indians,Kings XI Punjab,109,8,17.4,55,4,124
67118,2016-05-13,Mumbai Indians,Kings XI Punjab,109,8,17.5,54,4,124
67119,2016-05-13,Mumbai Indians,Kings XI Punjab,113,8,17.6,57,4,124
67120,2016-05-13,Mumbai Indians,Kings XI Punjab,114,8,18.1,54,4,124
67121,2016-05-13,Mumbai Indians,Kings XI Punjab,114,8,18.2,53,4,124
67122,2016-05-13,Mumbai Indians,Kings XI Punjab,114,9,18.3,53,4,124
67123,2016-05-13,Mumbai Indians,Kings XI Punjab,115,9,18.4,54,4,124
67124,2016-05-13,Mumbai Indians,Kings XI Punjab,116,9,18.5,54,4,124
67125,2016-05-13,Mumbai Indians,Kings XI Punjab,116,9,18.6,53,4,124
67126,2016-05-13,Mumbai Indians,Kings XI Punjab,117,9,19.1,53,4,124
67127,2016-05-13,Mumbai Indians,Kings XI Punjab,117,9,19.2,47,4,124
67128,2016-05-13,Mumbai Indians,Kings XI Punjab,117,9,19.3,46,4,124
67129,2016-05-13,Mumbai Indians,Kings XI Punjab,123,9,19.4,52,4,124
67130,2016-05-13,Mumbai Indians,Kings XI Punjab,123,9,19.5,49,4,124
67131,2016-05-13,Mumbai Indians,Kings XI Punjab,124,9,19.6,44,4,124
67254,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,0,0,0.1,0,0,179
67255,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,4,0,0.2,4,0,179
67256,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,5,0,0.3,5,0,179
67257,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,5,0,0.4,5,0,179
67258,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,6,0,0.5,6,0,179
67259,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,7,0,0.6,7,0,179
67260,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,7,0,1.1,7,0,179
67261,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,11,0,1.2,11,0,179
67262,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,15,0,1.3,15,0,179
67263,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,15,0,1.4,15,0,179
67264,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,15,0,1.5,15,0,179
67265,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,19,0,1.6,19,0,179
67266,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,20,0,2.1,20,0,179
67267,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,21,0,2.2,21,0,179
67268,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,21,0,2.3,21,0,179
67269,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,21,0,2.4,21,0,179
67270,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,21,0,2.5,21,0,179
67271,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,22,0,2.6,22,0,179
67272,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,23,0,3.1,23,0,179
67273,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,24,0,3.2,24,0,179
67274,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,25,0,3.3,25,0,179
67275,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,31,0,3.4,31,0,179
67276,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,32,0,3.5,32,0,179
67277,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,33,0,3.6,33,0,179
67278,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,33,0,4.1,33,0,179
